region,comuna,titulo,fecha,bajada,link,medio
Metropolitana de Santiago,Cerrillos,Tribunal realizó audiencia en reclamación contra la aprobación del proyecto “Cerrillos Data Center”,2023-06-21,El Segundo Tribunal Ambiental llevó a cabo audiencia en reclamación presentada en contra de la Comisión de Evaluación Ambiental (Coeva) de,https://tribunalambiental.cl/audiencia-r-271-270-2020-cerrillos-data-center/,Tribunal Ambiental |
Metropolitana de Santiago,Cerrillos,Tribunal Ambiental anula parcialmente aprobación de proyecto “Cerrillos Data Center” de Google y ordena incorporar efectos del cambio climático,2024-03-21,La judicatura especializada concluyó que el Servicio de Evaluación Ambiental realizó una deficiente evaluación de los impactos de la,https://www.latercera.com/pulso/noticia/segundo-tribunal-ambiental-anula-parcialmente-aprobacion-de-proyecto-cerrillos-data-center-y-ordena-incorporar-efectos-del-cambio-climatico-en-la-evaluacion-ambiental/KWPRU6PQ2NDSPHXBXO3S6D4UAU/,La Tercera
Metropolitana de Santiago,Cerrillos,Mapa identifica las comunas que sufren más daños por precipitaciones en Santiago,2021-08-19,"Mediante un análisis de las precipitaciones desarrollado hace un año, investigadores crearon un mapa con 151 puntos de impactos",https://www.elmostrador.cl/agenda-pais/2021/08/18/mapa-identifica-las-comunas-que-sufren-mas-danos-por-precipitaciones-en-santiago/,El Mostrador
Metropolitana de Santiago,Cerrillos,Google no seguirá adelante con proyecto original de Data Center en Cerrillos: conflicto fue por el uso del agua,2024-09-20,"Inversiones y Servicios Dataluna, la filial de Google en Chile, notificó a la Dirección Regional del Servicio de Evaluación Ambiental (SEA)",https://www.theclinic.cl/2024/09/17/google-no-continuara-con-proyecto-original-de-data-center-en-cerillos/,The Clinic
Metropolitana de Santiago,Cerrillos,Intensa nevazón en Santiago provoca problemas de circulación en el Transantiago y cortes de luz,2017-07-16,"Se han registrado cortes de luz en las comunas de Las Condes, Vitacura, Cerrillos, Providencia, Lo Barnechea, Santiago Centro, Peñalolén,",https://www.elmostrador.cl/noticias/pais/2017/07/15/intensa-nevazon-en-santiago-provoca-problemas-de-circulacion-en-el-transantiago-y-cortes-de-luz/,El Mostrador
Metropolitana de Santiago,Cerrillos,Tras revés judicial: Google renuncia a permiso para Data Center en Cerrillos y evalúa nueva iniciativa,2024-09-20,"Google se desistió del proyecto original de Data Center en Cerrillos, luego del revés sufrido ante el Segundo Tribunal Ambiental. Según",https://www.biobiochile.cl/noticias/nacional/region-metropolitana/2024/09/17/tras-reves-judicial-google-renuncia-a-permiso-para-data-center-en-cerrillos-y-evalua-nueva-iniciativa.shtml,BioBioChile
Metropolitana de Santiago,Cerrillos,Se intensifica conflicto por Centro Nacional de Arte Contemporáneo en terrenos del ex aeropuerto Cerrillos,2016-06-15,Tras emitir el Serviu Metropolitano una declaración pública en la que sostuvo que la promesa presidencial del pasado 21 de mayo de inaugurar,https://www.elmostrador.cl/cultura/2016/06/01/se-intensifica-conflicto-por-centro-nacional-de-arte-contemporaneo-en-terrenos-del-ex-aeropuerto-cerrillos/,El Mostrador
Metropolitana de Santiago,Cerro Navia,El cuidado preventivo que debés considerar si vas a Santiago de Chile,2024-06-21,Las autoridades de la Región Metropolitana de Santiago decretaron para este martes alerta ambiental debido a la mala calidad de aire que,https://www.memo.com.ar/hechos/chile-alerta-ambiental-calidad-aire-turistas-cuidados/,Noticias de Mendoza - Memo
Metropolitana de Santiago,Cerro Navia,Declaran alerta ambiental para este jueves en RM por malas condiciones de ventilación,2024-06-21,"La medida de la Delegación Presidencial Metropolitana, en resguardo de la salud de la población, obedece a que la calidad del aire alcanzó",https://www.latercera.com/nacional/noticia/declaran-alerta-ambiental-para-este-jueves-en-rm-por-malas-condiciones-de-ventilacion/QCADL4GDGRDHBJTN6QS5X5VDAI/,La Tercera
Metropolitana de Santiago,Cerro Navia,Metro linea siete,2022-09-19,El proyecto de Ingeniería Básica Línea 7 del Metro de Santiago de Chile fue aprobado en 2017 e ingresó su Estudio de Impacto Ambiental (EIA) a evaluación en,https://www.wsp.com/es-pa/proyectos/metro-linea-siete,WSP
Metropolitana de Santiago,Cerro Navia,Gobernador Claudio Orrego explicó los ejes para “recuperar la ciudad para las personas” en la Región Metropolitana,2023-12-21,"Con una amplia concurrencia de estudiantes, académicos, académicas, representantes municipales, sociales y de gremios, se desarrolló la",https://uv.cl/archivo-noticias-uv/26268-gobernador-claudio-orrego-explico-los-ejes-para-recuperar-la-ciudad-para-las-personas-en-la-region-metropolitana,Universidad de Valparaíso
Metropolitana de Santiago,Cerro Navia,"Informe revela riesgo climático para cada comuna de la R. Metropolitana: Cerro Navia, Lo Espejo y La Pintana encabezan la lista",2020-02-17,Ciudad / Estudio elaborado para el Ministerio del Medio Ambiente suma múltiples capas de información para revelar el riesgo climático y la,https://www.paiscircular.cl/ciudad/informe-revela-riesgo-climatico-para-cada-comuna-de-la-rm-cerro-navia-lo-espejo-y-la-pintana-encabezan-la-lista/,País Circular
Metropolitana de Santiago,Cerro Navia,La resiliente biodiversidad del río Mapocho: varias caras de una naturaleza que resiste el impacto de la ciudad,2021-06-19,"Desde tiempos prehispánicos, las bondades del río Mapocho sustentaron a comunidades enteras, pero su constante intervención y canalización",https://laderasur.com/articulo/la-resiliente-biodiversidad-del-rio-mapocho-varias-caras-de-una-naturaleza-que-resiste-el-impacto-de-la-ciudad/,Ladera Sur
Metropolitana de Santiago,Cerro Navia,Por qué hay tanto humo en Santiago: razones de la alerta ambiental y así es la calidad del aire en tu comuna,2022-12-20,La Región Metropolitana vive una jornada complicada con la columna de humo que recorre Santiago. La situación fue provocada por los diversos,https://chile.as.com/actualidad/por-que-hay-tanto-humo-en-santiago-razones-de-la-alerta-ambiental-y-asi-es-la-calidad-del-aire-en-tu-comuna-n/,AS Chile
Metropolitana de Santiago,Cerro Navia,Comienza La Ruta del Mapocho: El primer festival móvil integrador de la voz femenina,2024-03-21,"Más de 70 mujeres apasionadas por el canto y la interpretación vocal serán parte de esta instancia, que recorrerá 12 de las 16 comunas que",https://www.elciudadano.com/arte-cultura/comienza-la-ruta-del-mapocho-el-primer-festival-movil-integrador-de-la-voz-femenina/03/08/,elciudadano.com
Metropolitana de Santiago,Cerro Navia,Lampa y Pudahuel son las comunas con más vertederos ilegales en la Región Metropolitana,2023-07-21,"El Gobernador Orrego convocó a una Mesa Regional, a raíz de de la emergencia climática y los desechos de basura.16 months ago",https://www.chicureohoy.cl/actualidad/lampa-y-pudahuel-son-las-comunas-con-mas-vertederos-ilegales-en-la-region-metropolitana/,Chicureo Hoy
Metropolitana de Santiago,Cerro Navia,Alerta ambiental en Santiago de Chile por contaminación del aire,2011-06-12,"""¿Dónde están Los Andes?"", pregunta Julien Bigue, un turista francés que se encuentra de vacaciones en la capital chilena.161 months ago",https://www.elmundo.es/america/2011/05/30/noticias/1306771903.html,El Mundo
Metropolitana de Santiago,Cerro Navia,Santiago bajo el humo de incendios forestales: contaminación llega a niveles de Alerta Ambiental,2022-12-20,"Luego de una histórica jornada en cuanto al calor, este viernes Santiago amaneció cubierto por el humo generado por los incendios forestales",https://www.biobiochile.cl/noticias/nacional/region-metropolitana/2022/12/16/santiago-amanece-bajo-el-humo-de-los-incendios-forestales-tras-historico-y-caluroso-jueves.shtml,BioBioChile
Metropolitana de Santiago,Cerro Navia,Las Condes: La comuna con mejor calidad de aire y una de las que más contamina,2015-07-15,"La primera emergencia ambiental tras 16 años da cuenta de un escenario complejo para los capitalinos quienes, lamentablemente,",https://www.publimetro.cl/cl/nacional/2015/06/30/condes-comuna-mejor-calidad-aire-que-mas-contamina.html,Publimetro
Metropolitana de Santiago,Cerro Navia,Pionero estudio determina cuáles son las comunas con más riesgo de sufrir obesidad infantil,2022-06-20,Un estudio del Instituto de Nutrición y Tecnología de los Alimentos (Inta) identificó los principales factores que promueven la presencia de,https://www.latercera.com/que-pasa/noticia/pionero-estudio-determina-cuales-son-las-comunas-con-mas-riesgo-de-sufrir-obesidad-infantil/KB53RA2Y45EX5NHTQBFMQX2ZAM/,La Tercera
Metropolitana de Santiago,Colina,Tome nota: Colina es parte de las restricciones ambientales,2019-06-18,El Plan de Prevención y Descontaminación Ambiental de la Región Metropolitana establece las medidas especiales cuando la contaminación,https://www.colina.cl/2019/05/28/tome-nota-colina-es-parte-de-las-restricciones-ambientales/,Municipalidad De Colina
Metropolitana de Santiago,Colina,Cómo se preparan los municipios con más áreas verdes en la RM para enfrentar una nueva amenaza de sequía,2024-04-21,Un nuevo Día Mundial del Agua encuentra a Chile en medio de alertas por una nueva crisis hídrica que desencadenaría la llegada del fenómeno,https://www.latercera.com/nacional/noticia/como-se-preparan-los-municipios-con-mas-areas-verdes-en-la-rm-para-enfrentar-una-nueva-amenaza-de-sequia/LOMI3S4WZZHATIQBVKAWAL4W6A/,La Tercera
Metropolitana de Santiago,Colina,IMPACTO DE LA DISPERSIÓN URBANA DE LA CIUDAD DE SANTIAGO EN LA CALIDAD DEL SUELO EN LA PERIFERIA NORTE: COLINA Y LAMPA,2022-11-19,Impacto de la dispersión urbana de la ciudad de santiago en la calidad del suelo en la periferia norte : Colina y Lampa (Resumen).24 months ago,https://www.ub.edu/geocrit/sn/sn-194-37.htm,Universitat de Barcelona
Metropolitana de Santiago,Colina,Un distrito con muchos problemas ambientales,2021-11-18,"Los problemas ambientales del Distrito son muchos. De hecho, poco a poco se está convirtiendo en una Zona de Sacrificio, con estas empresas",https://www.tropezon.cl/2021/11/un-distrito-con-muchos-problemas-ambientales/,Diario Tropezón
Metropolitana de Santiago,Colina,"Sobreprecio, amiguismo e inmuebles en peligro: la trama tras la compra de terreno para un nuevo hospital en Colina",2023-01-19,"A tres años del anuncio de un hospital de alta complejidad para Colina, el sitio donde se construiría el hospital fue desechado por las",https://radiojgm.uchile.cl/sobreprecio-amiguismo-e-inmuebles-en-peligro-la-trama-tras-la-compra-de-terreno-para-un-nuevo-hospital-en-colina/,Radio JGM
Metropolitana de Santiago,Colina,"Estudio científico cuantifica sequía de río Colina, cuyos derechos de agua el Ejército arrienda a terceros",2022-09-19,"Durante el periodo de sequía, es decir, en los últimos 10 años, el caudal promedio bajó a 1050 l/s y, en los últimos tres años, fue de solo",https://www.elmostrador.cl/cultura/2022/09/13/estudio-cientifico-cuantifica-sequia-de-rio-colina-cuyos-derechos-de-agua-el-ejercito-arrienda-a-terceros/,El Mostrador
Metropolitana de Santiago,Colina,Lampa y Pudahuel son las comunas con más vertederos ilegales en la Región Metropolitana,2023-07-21,"El Gobernador Orrego convocó a una Mesa Regional, a raíz de de la emergencia climática y los desechos de basura. Foto: Estero Colina en",https://www.chicureohoy.cl/actualidad/lampa-y-pudahuel-son-las-comunas-con-mas-vertederos-ilegales-en-la-region-metropolitana/,Chicureo Hoy
Metropolitana de Santiago,Colina,"""¡Queremos territorios libres de extractivismo!"": La lucha de comunidades en defensa del río Colina",2021-08-19,Un conflicto abierto es el que se encuentra latente en Colina ante un proceso de resistencia de las y los habitantes en defensa del río,https://resumen.cl/articulos/queremos-territorios-libres-de-extractivismo-la-lucha-de-comunidades-en-defensa-del-rio-colina,Resumen.cl
Metropolitana de Santiago,Colina,"Movilidad, medio ambiente y seguridad, los problemas que Santiago puede abordar con tecnología para ser una Smart City",2022-08-20,"Diversos actores señalan que se ha avanzado en conectividad, integración de ciclovías y electromovilidad, pero aún hay temas pendientes,",https://www.df.cl/df-lab/transformacion-digital/movilidad-medio-ambiente-y-seguridad-los-problemas-que-santiago-puede,Diario Financiero
Metropolitana de Santiago,Colina,"Informe revela riesgo climático para cada comuna de la R. Metropolitana: Cerro Navia, Lo Espejo y La Pintana encabezan la lista",2020-02-17,Ciudad / Estudio elaborado para el Ministerio del Medio Ambiente suma múltiples capas de información para revelar el riesgo climático y la,https://www.paiscircular.cl/ciudad/informe-revela-riesgo-climatico-para-cada-comuna-de-la-rm-cerro-navia-lo-espejo-y-la-pintana-encabezan-la-lista/,País Circular
Metropolitana de Santiago,Colina,Definitivo: SEA rechaza mega-mina Los Bronces Integrados de Anglo American,2022-05-20,"La resolución de las autoridades señala, entre otros puntos, que la operación ubicada en la alta cordillera de Santiago y que previa una",https://interferencia.cl/articulos/definitivo-sea-rechaza-mega-mina-los-bronces-integrados-de-anglo-american,Interferencia |
Metropolitana de Santiago,Colina,INDH concluyó misión de observación de relaves de mina Los Bronces ubicados en Lo Barnechea y Colina,2023-06-21,Esta misión se realizó a solicitud de organizaciones de la sociedad civil y el informe que se confeccione será examinado por el consejo del,https://www.indh.cl/indh-concluyo-mision-de-observacion-de-relaves-de-mina-los-bronces-ubicados-en-lo-barnechea-y-colina/,Instituto Nacional de Derechos Humanos (INDH)
Metropolitana de Santiago,Colina,Vecinos de Colina denuncian planta de aguas servidas a metros de sus viviendas,2021-08-19,"En Bienvenidos conocimos la situación que viven los vecinos de La Villa Las Araucarias ubicada en la comuna de Colina, quienes acusan",https://www.13.cl/programas/bienvenidos/denuncias/vecinos-de-colina-denuncian-planta-de-aguas-servidas-a-metros-de-sus,Canal 13
Metropolitana de Santiago,Colina,Bioparque Quillón recibe a dos pumas en tenencia definitiva,2021-03-19,"Se trata de un cachorro macho, de aproximadamente 5 meses de edad, que convivió con una familia de Ovalle y se acostumbró a permanecer en",https://www.lanacion.cl/bioparque-quillon-recibe-a-dos-pumas-en-tenencia-definitiva/,La Nación
Metropolitana de Santiago,Colina,Brigada contra caracoles africanos en Los Bernal,2019-07-18,"En la unidad residencial Cedros de la Colina, de la Loma de Los Bernal (Medellín), se realizó una jornada ambiental para recoger estos",https://gente.com.co/caracoles-africanos-en-la-loma-de-los-bernal-medellin,gente.com.co
Metropolitana de Santiago,Colina,El área protegida que está en riesgo por el avance de proyectos inmobiliarios en Chicureo y La Dehesa,2020-03-18,"Bosque esclerófilo de Lo Barnechea y Colina, dónde cuatro proyectos inmobiliarios se están desarrollando irregularmente.56 months ago",https://interferencia.cl/articulos/el-area-protegida-que-esta-en-riesgo-por-el-avance-de-proyectos-inmobiliarios-en-chicureo,Interferencia |
Metropolitana de Santiago,Colina,Opositores a megaproyecto de Anglo American lanzan nueva ofensiva legal en contra de Los Bronces Integrado,2024-01-20,"A través de recursos de reclamación y nulidad ante el Tribunal Ambiental de Santiago, detractores de la iniciativa buscan revocar su permiso",https://www.latercera.com/pulso/noticia/opositores-a-megaproyecto-de-anglo-american-lanzan-nueva-ofensiva-legal-en-contra-de-los-bronces-integrado/HSOAVCCQDRA73FR3TYMSAHTD7Y/,La Tercera
Metropolitana de Santiago,Colina,Los Bronces Integrado: el proyecto que organizaciones denuncian como grave amenaza hídrica para la Región Metropolitana,2022-02-18,"La presidenta de la Corporación Camino a Farellones, Rosanna Caldana, señaló al intento de expansión de Anglo American como el principal",https://radio.uchile.cl/2022/02/20/los-bronces-integrado-el-proyecto-que-organizaciones-denuncian-como-grave-amenaza-hidrica-para-la-region-metropolitana/,Radio Universidad de Chile
Metropolitana de Santiago,Colina,Sistema frontal: al menos cinco comunas amenazan con acciones legales por masivos cortes de luz en la RM,2024-06-21,Son más de 7 mil las personas en la Región Metropolitana que tras las lluvias de este miércoles tenían interrumpido su servicio eléctrico.5 months ago,https://www.latercera.com/earlyaccess/noticia/sistema-frontal-al-menos-cinco-comunas-amenazan-con-acciones-legales-por-masivos-cortes-de-luz-en-la-rm/5WEDSYCOPFE67OIUEBXFXSGBK4/,La Tercera
Metropolitana de Santiago,Conchalí,"Programa Brotar del Gobierno de Santiago y más de 300 vecinas/os de Conchalí, transforman ex basural en Bosque Urbano",2024-06-21,,https://www.gobiernosantiago.cl/programa-brotar-gobierno-de-santiago-cultiva-y-mas-de-300-vecinas-os-de-conchali-dan-vida-a-ex-basural-de-la-comuna-convirtiendolo-en-un-bosque/,Gobierno Regional Metropolitano de Santiago
Metropolitana de Santiago,El Bosque,[Traducido] Los gigantes tecnológicos estadounidenses están construyendo docenas de enormes centros de datos en Chile. Los lugareños están contraatacando,2024-06-21,"Múltiples grupos están trabajando para evitar que Amazon, Google y Microsoft dupliquen el número de centros en el país, por temor a la",https://restofworld.org/2024/data-centers-environmental-issues/es/,Rest of World
Metropolitana de Santiago,El Bosque,Alianza multisectorial coordina acciones para la valorización de residuos orgánicos en la Región Metropolitana,2024-01-20,"Economía Circular / El 58% de los residuos sólidos municipales en Chile corresponde a orgánicos, es decir, restos de verduras, de frutas,",https://www.paiscircular.cl/economia-circular/alianza-multisectorial-coordina-acciones-para-la-valorizacion-de-residuos-organicos-en-la-region-metropolitana/,País Circular
Metropolitana de Santiago,El Bosque,Los desafíos ambientales de Chile en 2024,2024-01-20,Uno de los principales desafíos para el Ministerio de Medio Ambiente será implementar el Servicio de Biodiversidad y Áreas Protegidas en,https://es.mongabay.com/2024/01/desafios-ambientales-chile-en-2024/,Mongabay - Conservation News
Metropolitana de Santiago,El Bosque,"La amenaza inmobiliaria que tiene en jaque al Panul, uno de los últimos bosques nativos de la Región Metropolitana",2021-04-19,"Según documentos emanados desde la Dirección de Obras, la inmobiliaria Gesterra presentó en enero del presente año un proyecto que busca",https://laderasur.com/articulo/la-amenaza-inmobiliaria-que-tiene-en-jaque-al-panul-uno-de-los-ultimos-bosques-nativos-de-la-region-metropolitana/,Ladera Sur
Metropolitana de Santiago,El Bosque,Los Remedios: el bosque que se resiste a morir,2022-06-20,El bosque de Los Remedios sobrevive con 114 de las 400 hectáreas con las que nació. La urbanización es el principal problema que enfrenta.29 months ago,https://corrientealterna.unam.mx/reportaje/los-remedios-el-bosque-que-se-resiste-a-morir/,Unidad de Investigaciones Periodísticas UNAM
Metropolitana de Santiago,El Bosque,Alto Maipo: Derrumbes y uso irregular de agua evidencian errores graves en evaluación ambiental,2024-07-21,La Superintendencia de Medio Ambiente habría fallado en la fiscalización y evaluación del proyecto hidroeléctrico Alto Maipo.4 weeks ago,https://www.elciudadano.com/medio-ambiente/alto-maipo-derrumbes-y-uso-irregular-de-agua-evidencian-errores-graves-en-evaluacion-ambiental/10/24/,elciudadano.com
Metropolitana de Santiago,El Bosque,El bosque de Los Remedios: el último pulmón en Naucalpan,2022-06-20,"Al lugar, que alguna vez tuvo 400 hectáreas de extensión, le quedan apenas 114 que están en peligro de desaparecer debido al crecimiento de",https://elpais.com/mexico/2022-06-07/el-bosque-de-los-remedios-el-ultimo-pulmon-en-naucalpan.html,EL PAÍS
Metropolitana de Santiago,El Bosque,Proteger la vida con la vida: las defensoras del bosque de Los Remedios,2022-06-20,"Un grupo de mujeres defienden con su vida al bosque de Los Remedios, un Área Natural Protegida ubicada en el corazón de Naucalpan.29 months ago",https://www.ngenespanol.com/ecologia/proteger-la-vida-con-la-vida-las-defensoras-del-bosque-de-los-remedios/,National Geographic en Español
Metropolitana de Santiago,El Bosque,Megaplanta de hormigón en San Bernardo: un nuevo golpe al medioambiente a costas del Río Maipo,2021-06-19,"La industrialización de esta zona metropolitana a través del cordón industrial se suma al extractivismo presente en el valle del Maipo,",https://radio.uchile.cl/2021/06/06/megaplanta-de-hormigon-en-san-bernardo-un-nuevo-golpe-al-medioambiente-a-costas-del-rio-maipo/,Radio Universidad de Chile
Metropolitana de Santiago,El Bosque,Cerca de 20 comunas de Chile superan las recomendaciones de calidad de aire de la OMS,2022-01-18,"El estudio ""Ranking Aires Nuevos 2021"" evidenció que comunas como Puerto Varas, Peñalolén o Coyhaique están muy por debajo de los estándares",https://www.futuro360.com/desafiotierra/20-comunas-calidad-de-aire-oms_20220118/,#FUTURO360
Metropolitana de Santiago,El Bosque,SUBDERE y Ministerio del Medio Ambiente firman Convenio de Cooperación para capacitar a municipios,2015-10-15,El documento fue suscrito por el subsecretario Ricardo Cifuentes y el ministro Pablo Banedier en el marco de un seminario convocado por,https://www.subdere.gov.cl/sala-de-prensa/subdere-y-ministerio-del-medio-ambiente-firman-convenio-de-cooperaci%25C3%25B3n-para-capacitar,Subdere |
Metropolitana de Santiago,El Bosque,Las deudas ambientales de Chile en el 2020: se avanza en compromisos internacionales pero perduran las deudas históricas,2021-01-17,"Chile fue el primer país de América Latina en entregar sus compromisos climáticos para lograr neutralizar sus emisiones de carbono al 2050,",https://es.mongabay.com/2021/01/las-deudas-ambientales-de-chile-en-el-2020-se-avanza-en-compromisos-internacionales-pero-perduran-las-deudas-historicas/,Mongabay - Conservation News
Metropolitana de Santiago,El Bosque,Proteger la vida con la vida: la defensa ambiental del bosque de Los Remedios,2022-06-20,"Se dice que en el nombre se lleva el destino. Así lo cree Laura Barranco. Hace pocos años, cuando limpiaba barrancas en Naucalpan —otras",https://corrientealterna.unam.mx/reportaje/proteger-la-vida-con-la-vida-la-defensa-ambiental-del-bosque-de-los-remedios/,Unidad de Investigaciones Periodísticas UNAM
Metropolitana de Santiago,El Bosque,U. de Chile y MINVU ponen en marcha ejecución del Plan de Infraestructura Verde de Santiago,2023-12-21,"Transformar Santiago en una ciudad más verde, justa, equitativa y resiliente es el objetivo de esta iniciativa liderada por la Universidad",https://uchile.cl/noticias/212211/en-fau-lanzan-inicio-del-plan-de-infraestructura-verde-de-santiago-0,Universidad de Chile
Metropolitana de Santiago,El Bosque,Los bosques se secan: 70% del bosque esclerófilo de Santiago estaría afectado,2019-06-18,"Un estudio realizado entre enero de 2018 y marzo de 2019, observó la muerte paulatina del follaje en árboles del bosque esclerófilo de la",https://laderasur.com/articulo/los-bosques-se-secan-70-del-bosque-esclerofilo-de-santiago-estaria-afectado/,Ladera Sur
Metropolitana de Santiago,El Bosque,"COLUMNA DE OPINIÓN | Región del Ñuble: Megaloteos en San Fabián de Alico, una amenaza para su biodiversidad",2024-06-21,"La precordillera de San Fabián se ubica en la zona de mayor biodiversidad florística de Chile. Además, es una zona de transición climática,",https://laderasur.com/articulo/columna-de-opinion-region-del-nuble-megaloteos-en-san-fabian-de-alico-una-amenaza-para-su-biodiversidad/,Ladera Sur
Metropolitana de Santiago,El Bosque,Gerentes del abandono: nadie quiere cuidar el bosque de Los Remedios,2022-06-20,"El gobierno se ha esforzado y gastado más recursos en tratar de extinguir el Parque Nacional Los Remedios, que en protegerlo.29 months ago",https://corrientealterna.unam.mx/nota/parque-nacional-los-remedios-los-gerentes-del-abandono/,Unidad de Investigaciones Periodísticas UNAM
Metropolitana de Santiago,El Bosque,Informes de salud de San Bernardo y El Bosque indican que megaplanta de hormigón multiplicará afecciones respiratorias,2021-02-17,"Según un estudio de la Dirección de Salud del CESFAM Santa Laura y los planes comunales de salud de San Bernardo y El Bosque, las cementeras",https://radio.uchile.cl/2021/02/18/informes-de-salud-de-san-bernardo-y-el-bosque-indican-que-megaplanta-de-hormigon-multiplicara-afecciones-respiratorias/,Radio Universidad de Chile
Metropolitana de Santiago,El Bosque,¡Basta! Ciudades de Chile con el aire más contaminado de Sudamérica: ¿hasta cuándo podemos vivir así?,2023-06-21,"Según el Informe Mundial de Calidad del Aire 2022 IQAir, Chile es el segundo país con el aire más contaminado de Latinoamérica Además de ser",https://laderasur.com/articulo/basta-ciudades-de-chile-con-el-aire-mas-contaminado-de-sudamerica-hasta-cuando-podemos-vivir-asi/,Ladera Sur
Metropolitana de Santiago,El Bosque,Aún podemos recuperar al bosque esclerófilo: la sequía y el cambio climático no son los únicos culpables,2020-02-17,"Si bien la sequía y la crisis climática han contribuido a su deterioro, no son las únicas amenazas que enfrenta el bosque mediterráneo.57 months ago",https://laderasur.com/articulo/aun-podemos-recuperar-al-bosque-esclerofilo-la-sequia-y-el-cambio-climatico-no-son-los-unicos-culpables/,Ladera Sur
Metropolitana de Santiago,El Bosque,"El roble de Santiago, un tesoro amenazado de la zona central de Chile",2020-05-18,El roble de Santiago (Nothofagus macrocarpa) fue declarado a nivel nacional como una especie «vulnerable». Esto significa un mayor grado de protección para,https://laderasur.com/articulo/el-roble-de-santiago-un-tesoro-amenazado-de-la-zona-central-de-chile/,Ladera Sur
Metropolitana de Santiago,El Bosque,"¿Quién protege más nuestra agua de los nutrientes del agro en el embalse del Santa Lucía: el bosque, el pastizal o el arbustal?",2024-09-20,La evaluación de la eficiencia de los tres tipos de vegetación de la zona buffer establecida alrededor del embalse Paso Severino para evitar,https://ladiaria.com.uy/ciencia/articulo/2024/9/quien-protege-mas-nuestra-agua-de-los-nutrientes-del-agro-en-el-embalse-del-santa-lucia-el-bosque-el-pastizal-o-el-arbustal/,la diaria
Metropolitana de Santiago,El Bosque,Laguna de Aculeo es una de las primeras víctimas del cambio climático y megasequía según estudio de la U. de Chile,2019-06-18,"Los datos son reveladores. Según esta investigación, encabezada por la la hidróloga y académica de Facultad de Ciencias Forestales y de la",https://uchile.cl/noticias/154875/laguna-de-aculeo-es-una-de-las-primeras-victimas-del-cambio-climatico,Universidad de Chile
Metropolitana de Santiago,El Bosque,Los cerros se pintan de verde mientras desaparece el agua y los ecosistemas nativos,2021-01-17,"Los bosques, el agua y las comunidades de la zona central del país se ven amenazados por cultivos agrícolas. Estos cultivos han fragmentado",https://www.cienciaenchile.cl/los-cerros-se-pintan-de-verde-mientras-desaparece-el-agua-y-los-ecosistemas-nativos/,Ciencia en Chile
Metropolitana de Santiago,El Bosque,Salesforce impulsa jornada de plantación de árboles en Cerro Renca y realiza una donación a Cultiva para iniciativas medioambientales,2022-12-20,"En el marco de la reafirmación del compromiso de las actividades de Salesforce en Chile alineado a sus valores centrales, la líder mundial",http://www.diarioestrategia.cl/texto-diario/mostrar/4107809/salesforce-impulsa-jornada-plantacion-arboles-cerro-renca-realiza-donacion-cultiva-iniciativas-medioambientales,Diario Estrategia
Metropolitana de Santiago,El Bosque,Expertos de U. de Chile estudian cómo salvar al roble de Santiago,2012-06-12,"La especie subsiste hoy en las regiones Quinta, Metropolitana y Sexta, pero enfrenta serios de problemas de conservación que podrían",https://forestal.uchile.cl/noticias/82339/expertos-de-u-de-chile-estudian-como-salvar-al-roble-de-santiago,Forestal Uchile
Metropolitana de Santiago,El Bosque,"Organizaciones sociales, vecinos y académicos piden a Bachelet que el Bosque Panul sea un parque público",2018-02-15,"Este lugar, último bosque esclerófilo de Santiago, se deteriora rápidamente debido a su uso desregulado. De concretarse un Parque Público en",https://www.elmostrador.cl/noticias/pais/2018/02/09/organizaciones-sociales-vecinos-y-academicos-piden-a-bachelet-que-el-bosque-panul-sea-un-parque-publico/,El Mostrador
Metropolitana de Santiago,El Bosque,"Informe revela riesgo climático para cada comuna de la R. Metropolitana: Cerro Navia, Lo Espejo y La Pintana encabezan la lista",2020-02-17,Ciudad / Estudio elaborado para el Ministerio del Medio Ambiente suma múltiples capas de información para revelar el riesgo climático y la,https://www.paiscircular.cl/ciudad/informe-revela-riesgo-climatico-para-cada-comuna-de-la-rm-cerro-navia-lo-espejo-y-la-pintana-encabezan-la-lista/,País Circular
Metropolitana de Santiago,El Bosque,Plan de Descontaminación en Santiago: ¿cuáles son las comunas más afectadas?,2018-08-17,"La Cisterna, La Granja, La Pintana y Pedro Aguirre Cerda están entre las más perjudicadas por la restricción vehicular permanente a los",https://www.elmostrador.cl/agenda-pais/2018/07/27/plan-de-descontaminacion-en-santiago-cuales-son-las-comunas-mas-afectadas/,El Mostrador
Metropolitana de Santiago,El Bosque,Los Remedios: el bosque que resiste en Naucalpan el avance de la metrópolis,2022-06-20,El bosque es hogar de 25% de la biodiversidad del municipio y uno de los últimos recursos para enfrentar la emergencia climática.29 months ago,https://aristeguinoticias.com/0606/mexico/los-remedios-el-bosque-que-resiste-en-naucalpan-el-avance-de-la-metropolis/,Aristegui Noticias
Metropolitana de Santiago,El Bosque,Humo en Santiago: ¿alerta ambiental?,2017-01-14,Los incendios forestales que se registran dentro y fuera de la Región Metropolitana contribuyeron a elevar a más de 200 los niveles de,https://www.elmostrador.cl/agenda-pais/vida-en-linea/2017/01/19/humo-en-santiago-alerta-ambiental/,El Mostrador
